108,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.EntityToSchemaMapperTest.testUriTemplate,ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/41,,EntityToSchemaMapperTest.java,io.github.vlsergey.springdatarestutils.EntityToSchemaMapperTest.testUriTemplate.java,yaml,
109,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[10],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[10].java,yaml,
110,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[11],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[11].java,yaml,
111,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[12],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[12].java,yaml,
112,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[13],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[13].java,yaml,
113,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[14],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[14].java,yaml,
114,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[15],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[15].java,yaml,
115,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[16],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[16].java,yaml,
116,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[1],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[1].java,yaml,
117,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[2],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[2].java,yaml,
118,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[3],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[3].java,yaml,
119,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[4],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[4].java,yaml,
120,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[5],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[5].java,yaml,
121,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[6],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[6].java,yaml,
122,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[7],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[7].java,yaml,
123,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[8],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[8].java,yaml,
124,https://github.com/vlsergey/spring-data-rest-utils,eb109367f8dea9eae8a2b8951ab5942a90a0ea2a,.,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[9],ID,,Accepted,https://github.com/vlsergey/spring-data-rest-utils/pull/42,,ToOpenApiActionImplTest.java,io.github.vlsergey.springdatarestutils.ToOpenApiActionImplTest.test(String)[9].java,yaml,
96,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.events.AnalyticsIncorporationComponentEventSerializationTest.testEventFiltering,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2718,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",AnalyticsIncorporationComponentEventSerializationTest.java,org.apereo.portal.events.AnalyticsIncorporationComponentEventSerializationTest.testEventFiltering.java,json,mapper
97,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.events.AnalyticsIncorporationComponentEventSerializationTest.testMixinNoCopy,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2718,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",AnalyticsIncorporationComponentEventSerializationTest.java,org.apereo.portal.events.AnalyticsIncorporationComponentEventSerializationTest.testMixinNoCopy.java,json,mapper
98,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsActorSerialize,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2718,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",LrsDataModelSerializeTest.java,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsActorSerialize.java,json,mapper
99,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsObjectSerialize,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2718,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",LrsDataModelSerializeTest.java,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsObjectSerialize.java,json,mapper
100,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsStatementSerialize,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2718,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",LrsDataModelSerializeTest.java,org.apereo.portal.events.tincan.json.LrsDataModelSerializeTest.testLrsStatementSerialize.java,json,mapper
101,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-webapp,org.apereo.portal.redirect.PortletRedirectionControllerTest.testExternalUrl,ID,,Accepted,https://github.com/uPortal-Project/uPortal/pull/2719,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",PortletRedirectionControllerTest.java,org.apereo.portal.redirect.PortletRedirectionControllerTest.testExternalUrl.java,too strict,
103,https://github.com/uPortal-Project/uPortal,07ed2f81400b93ee70937bec7aa309f653a0552f,uPortal-security,org.apereo.portal.url.CasLoginRefUrlEncoderTest.testWithParam,ID,,Opened,https://github.com/uPortal-Project/uPortal/pull/2737,"please use ""--nondexRuns=50 -x autoLintGradle"" to make sure you can reproduce test flakiness",CasLoginRefUrlEncoderTest.java,org.apereo.portal.url.CasLoginRefUrlEncoderTest.testWithParam.java,too strict,linkedhashset
91,https://github.com/stleary/JSON-java,11c29c366de87fc3be38d26f2f0dac96ce28312e,.,org.json.junit.XMLTest.shouldCreateExplicitEndTagWithEmptyValueWhenConfigured,ID,,Accepted,https://github.com/stleary/JSON-java/pull/828,,XMLTest.java,org.json.junit.XMLTest.shouldCreateExplicitEndTagWithEmptyValueWhenConfigured.java,json,
92,https://github.com/stleary/JSON-java,11c29c366de87fc3be38d26f2f0dac96ce28312e,.,org.json.junit.XMLTest.shouldNotCreateExplicitEndTagWithEmptyValueWhenNotConfigured,ID,,Accepted,https://github.com/stleary/JSON-java/pull/828,,XMLTest.java,org.json.junit.XMLTest.shouldNotCreateExplicitEndTagWithEmptyValueWhenNotConfigured.java,json,
89,https://github.com/rvbabilonia/beta-dog,25a0bd1f0b42f64fedbf06a349466b9d991ca0b2,.,org.vincenzolabs.betadog.controller.ScrapeControllerTest.getInstruments,ID,,Opened,https://github.com/rvbabilonia/beta-dog/pull/1,,ScrapeControllerTest.java,org.vincenzolabs.betadog.controller.ScrapeControllerTest.getInstruments.java,json,
17,https://github.com/danwallach/star-vote-gradle,e4a76205fcaf9a196485d467f2887df43fc04d13,.,sexpression.test.ASEConverterTest.testReciprocity,ID,data_order(MAP),Opened,https://github.com/danwallach/star-vote-gradle/pull/2,,ASEConverterTest.java,sexpression.test.ASEConverterTest.testReciprocity.java,too strict,inkedhashset
18,https://github.com/danwallach/star-vote-gradle,e4a76205fcaf9a196485d467f2887df43fc04d13,.,sexpression.test.ASEConverterTest.testToASE,ID,data_order,Opened,https://github.com/danwallach/star-vote-gradle/pull/2,,ASEConverterTest.java,sexpression.test.ASEConverterTest.testToASE.java,too strict,inkedhashset
125,https://github.com/wkgcass/vjson,436a655efa6a86cca8f96f43375db3b2c25373dc,.,vjson.TestInterpreterSamplePrograms.collections,ID,,Accepted,https://github.com/wkgcass/vjson/pull/1,modify `build.gradle.kts` as https://drive.google.com/file/d/1d2OzNjqUmdJXL9aog3xAaIbjd9BIvw6Z/view?usp=sharing,TestInterpreterSamplePrograms.java,vjson.TestInterpreterSamplePrograms.collections.java,too strict,inkedhashset
